logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
LMCD1	0.106930676078431	-0.0101897014308438	0.224051053587705	2.16030921246734	1.80032805209508	0.0733144057742329	0.0923901472878655	-5.84123209499051
MLC1	0.130369971731092	-0.0124665880709704	0.273206531533155	3.3381209869799	1.79978235236855	0.073400882307252	0.092488738070063	-5.84220030538855
RUNX1T1	0.135110974508402	-0.013019192890459	0.283241141907262	3.0527010759196	1.79857648982494	0.0735922723462868	0.0927194880734288	-5.84433880519307
COL18A1	-0.276075020012605	-0.579224171366009	0.0270741313407977	4.64045588833668	-1.79577762051147	0.0740380835262641	0.0932706975001949	-5.84929702577919
MSR1	0.318306509743697	-0.0316952754762492	0.668308294963644	2.85214627519598	1.7933169793466	0.0744318558088575	0.0937562336835782	-5.85364989670938
SHF	0.150196784913165	-0.0152398212188613	0.315633391045192	2.94453741783417	1.79023821566314	0.0749269716107502	0.0943693013934724	-5.85908808614491
C2orf7	-0.219880135247899	-0.462238513733498	0.0224782432377005	3.55369443994975	-1.78899759485604	0.075127248357158	0.0946109281858408	-5.8612769050333
SETD3	0.18196706512465	-0.0189065964321834	0.382840726681483	4.40954607548241	1.78628846583902	0.0755661213546223	0.095152941409512	-5.86605149491004
MFN1	0.169080935261903	-0.0176185867487363	0.355780457272542	4.19801902759799	1.7858017112901	0.0756451975145892	0.0952418272757456	-5.86690861221219
OR4N2	0.115518929334733	-0.012142131923239	0.243179990592704	2.50441129160302	1.7843354508804	0.0758838114631496	0.0955297916269673	-5.86948915646216
CUX1	0.227850243047616	-0.0239553859160554	0.479655872011287	6.50069069238693	1.78429172489383	0.0758909367630025	0.0955297916269673	-5.86956608046434
CUL4B	0.167455385469188	-0.0176130347946562	0.352523805733033	7.69492244801005	1.78422081187679	0.0759024934521521	0.0955336228712483	-5.86969082878398
HEBP1	0.408684630001398	-0.0431750729412874	0.860544332944083	6.13913012445226	1.78347280653049	0.0760244839594649	0.0956764336652591	-5.87100640768057
DNAJC15	0.319012904250701	-0.0338711322390796	0.671896940740481	5.10693970179397	1.78261697502491	0.0761642572115496	0.0958415894178078	-5.87251097393544
HRNBP3	0.170687462358543	-0.0182637370555155	0.359638661772601	2.70682148048241	1.78128646553922	0.0763819735438424	0.0960998668815689	-5.8748486429944
FAM18B2	0.103658105812326	-0.0110933585463061	0.218409570170958	2.36397078630653	1.78125801543939	0.0763866345200138	0.0960998668815689	-5.87489861058447
DONSON	0.178316188521008	-0.0190922702042398	0.375724647246256	2.90772828088945	1.78117591620522	0.0764000861371198	0.0961060157640128	-5.87504279909664
SDPR	0.444202652568625	-0.0477571036403626	0.936162408777612	6.85963224876884	1.78046470729532	0.0765166962265447	0.0962419149354724	-5.87629160530248
SLC38A3	0.109152547659663	-0.011798938159906	0.230104033479233	2.56460093971357	1.77952653550442	0.0766707428516505	0.0964248656596684	-5.87793819485721
PRAP1	0.116036360656862	-0.0125659236638357	0.244638644977559	2.97659634425628	1.77921002009016	0.0767227717178638	0.0964794872498731	-5.87849352282477
TNFRSF13C	0.133624064635856	-0.0145536570603519	0.281801786332063	2.92507950158794	1.77821211426702	0.0768869975461454	0.0966751693515791	-5.88024372738982
BAT2	0.138599751802522	-0.0151006163053441	0.292300119910388	5.03137686584422	1.77815389071065	0.0768965883303108	0.0966763963973502	-5.88034581500474
C20orf201	0.149974326193278	-0.0164602850332461	0.316408937419803	2.60493431942714	1.77686761880049	0.0771087181732884	0.0969322320309894	-5.88260030347271
FAS	0.334535594026609	-0.0368361071484468	0.705907295201665	6.46763937205528	1.7762959480538	0.0772031512714579	0.097040072084263	-5.88360178108648
MIER3	-0.193785396357143	-0.40921099972605	0.0216402070117645	2.64409525350754	-1.77380357966116	0.077615970341327	0.0975480366413228	-5.88796437207746
UBE2V1	0.142211607924369	-0.0159707480761066	0.300393963924845	6.52907742840704	1.77279617712871	0.0777833429648048	0.0977474439810794	-5.88972602465214
PLA2G12A	-0.234976264257703	-0.496390807708207	0.0264382791928001	5.08611010444221	-1.77245839214008	0.0778395297424415	0.0978070991792273	-5.89031649477472
LTBP2	0.272005898021009	-0.0307398197341841	0.574751615776202	3.34201492655779	1.77166706450607	0.0779712886864425	0.0979616884952147	-5.89169936002785
FAM91A1	-0.247761956309522	-0.523685759481956	0.0281618468629124	4.70748104073367	-1.77062769744384	0.0781446250172615	0.0981684744143858	-5.89351477136503
ZCCHC17	0.253430117345938	-0.0290931710526697	0.535953405744546	7.10330986439698	1.76882868099021	0.0784453957784251	0.0985352844666988	-5.89665458496111
SLC1A7	0.111882600640056	-0.0128664120995655	0.236631613379677	2.43262400101508	1.76850883930134	0.0784989681554828	0.0985915412021072	-5.89721247906706
BMPR2	-0.207511166565827	-0.438915335008636	0.0238930018769822	3.87629066131156	-1.76828430971418	0.0785365940029637	0.0986277593891293	-5.8976040635776
PLEKHN1	0.105974552018206	-0.0122149011014078	0.224164005137819	2.87748302573869	1.76809121250383	0.0785689643529229	0.0986573702549514	-5.89794079079735
KCNH4	0.117736600112046	-0.0135975026620413	0.249070702886133	2.61189867312563	1.76772937349948	0.0786296516234658	0.0987225274690683	-5.89857167775848
ZNF322A	-0.173788245955182	-0.367657841629321	0.0200813497189573	2.71706825514573	-1.76763460343782	0.0786455527111056	0.0987314456341903	-5.89873689409114
C19orf20	0.117052905934172	-0.01356535234118	0.247671164209525	2.43055986460302	1.76709586622043	0.078735995358276	0.0988339306387665	-5.8996759325178
SEZ6L	0.0988680971694675	-0.0114647416684861	0.209200936007421	2.9935803458392	1.76698630102914	0.0787543994784679	0.098845975947586	-5.89986687465618
ZFAT	-0.177941479189075	-0.376594623563627	0.020711665185477	3.42382441690955	-1.76629627163832	0.078870387633633	0.0989804842344698	-5.90106914331693
MCM2	0.126694638338935	-0.0148432481650997	0.268232524842969	2.66326810952764	1.76509192968649	0.0790731628415439	0.0992238659742599	-5.90316643103489
INF2	0.14763691407703	-0.0173620195409969	0.312635847695057	3.28568690829146	1.76439419800176	0.0791908353329376	0.099360415262324	-5.90438085368658
ANKRD57	-0.14644767509664	-0.310290237700767	0.0173948875074881	2.57405388907035	-1.76253418457771	0.0795052279293314	0.0997437303323597	-5.90761598806572
CRIP3	0.150571081362746	-0.017894848345907	0.319037011071398	3.3900826311809	1.76242760184402	0.0795232742225918	0.0997552183462917	-5.90780126796558
CHD8	-0.164899604705883	-0.349491796255502	0.0196925868437364	5.21872428505528	-1.76152206693282	0.0796767322717016	0.0999365473961144	-5.90937498178046
CREM	0.358472338347336	-0.0431838942691972	0.76012857096387	4.0873656990201	1.7598795217792	0.0799557079525284	0.100275251971756	-5.91222753236721
TWF2	0.153922509514005	-0.0185652218621843	0.326410240890194	7.80080845734171	1.75964769352092	0.0799951468119734	0.100313502908031	-5.91262993263057
SLC24A6	-0.160325166693277	-0.339995108194561	0.0193447748080061	5.86338778168844	-1.75957617600552	0.0800073166586616	0.100317553915475	-5.91275406013194
GNA13	0.210222549542017	-0.025397696270403	0.445842795354437	8.10855290851759	1.75933480126265	0.0800484016151731	0.100357855315101	-5.9131729597697
C1orf31	-0.220482806459383	-0.467687084668614	0.0267214717498473	4.84776173788442	-1.75873556180555	0.0801504742295371	0.10047460029087	-5.91421268354228
PTRH2	-0.21928449464566	-0.465326258114324	0.026757268823005	4.63628136295477	-1.75744156095566	0.0803712538438359	0.100740110648445	-5.9164566971856
NGFR	0.157587390116248	-0.0192980934288229	0.334472873661318	3.17270392278894	1.75675447826858	0.0804886845551081	0.100876035076773	-5.91764756249215
C2orf27A	0.103615336525209	-0.0127363349094489	0.219967007959868	2.38869356461809	1.75603519051532	0.0806117698977774	0.101019015275584	-5.91889376253602
NEUROD2	0.104853947165267	-0.0129024465564687	0.222610340887002	2.47480398152764	1.75582846873023	0.0806471728444667	0.101052096210429	-5.91925182626449
GLT25D2	-0.197446033159665	-0.4192202720642	0.0243282057448697	3.71598133617588	-1.75557389677974	0.0806907880366919	0.101095458674529	-5.91969271532179
HPCAL1	0.1768507587563	-0.0218570175658032	0.375558535078404	9.04627897682412	1.75498683736511	0.0807914410664892	0.101210264751969	-5.92070919777932
C8orf58	-0.110470213392156	-0.234634986889351	0.0136945601050381	2.5386616099196	-1.75439989116663	0.080892177347418	0.101325149480157	-5.92172515467089
RNF145	-0.23320380962465	-0.495502573078752	0.0290949538294529	8.16350292962814	-1.75315856189247	0.0811055623946172	0.101581096115223	-5.92387271091745
CD274	0.171009394246499	-0.0214352850889764	0.363454073581975	2.66133045474874	1.75224915702937	0.0812621814809143	0.101765896727912	-5.92544508735898
MYEOV2	0.235160597593834	-0.0295262890208345	0.499847484208502	7.01659113673869	1.75191862210664	0.0813191679517964	0.101825898544416	-5.92601639182631
UBQLN2	-0.214256510592437	-0.455582059326317	0.0270690381414441	7.68722454746734	-1.75070319657335	0.0815289966463935	0.102077250961266	-5.92811626364958
SYT11	-0.238495336936975	-0.507343338620484	0.0303526647465343	3.3731269600402	-1.74926206817206	0.0817783635693952	0.102378045066461	-5.93060424754182
ENG	-0.142692047672269	-0.3036069247112	0.0182228293666625	2.63449865337688	-1.74857945758736	0.0818966970754343	0.102514750092641	-5.93178202236808
CCDC59	-0.128157286516807	-0.272686461761446	0.0163718887278311	5.82335161640201	-1.74851587039458	0.0819077273122209	0.102517122005102	-5.93189171287446
CDC37	0.174262785892155	-0.0224148855563594	0.37094045734067	6.22849604423116	1.74715483453963	0.0821441124425769	0.102792180677528	-5.9342386277543
ARHGAP12	-0.135060823581232	-0.287494956607011	0.0173733094445468	2.45469732243719	-1.74714507388028	0.0821458096877627	0.102792180677528	-5.93425545223726
SART1	-0.195232041093836	-0.415631003495774	0.025166921308102	4.94945220064824	-1.74672022357431	0.082219713115684	0.102873187711474	-5.93498767987117
PRRX2	0.120355347582632	-0.0155380316083246	0.256248726773589	2.62751127064824	1.74642078998999	0.082271832719178	0.102926923832176	-5.93550364857717
PSPC1	-0.246581821187676	-0.525106082972542	0.0319424405971898	4.09062455223618	-1.74574104698364	0.082390249410989	0.103063580302098	-5.93667462866867
RAGE	0.119493271866947	-0.0156164214647454	0.254602965198639	2.86455627743719	1.7439689322976	0.0826996207316963	0.103439048579034	-5.93972533734253
EPPK1	-0.211563653665267	-0.450964259906652	0.0278369525761171	2.67075546639196	-1.74259960870342	0.0829393229443153	0.103727302137647	-5.94208057981505
SLC25A16	-0.128211607648461	-0.27333898066535	0.0169157653684286	2.86709323415578	-1.74204677224364	0.0830362584120238	0.103836961432999	-5.94303095240067
DAB2	0.244540610467785	-0.0323021489909978	0.521383369926569	4.96398777076884	1.74180535737491	0.0830786175870171	0.103878356162842	-5.94344587319966
UBR7	-0.127656076560226	-0.272187165370435	0.0168750122499827	2.70671110594472	-1.74165454529926	0.0831050883501867	0.103899877614282	-5.94370504627112
ZFR	-0.220235080596637	-0.46964392551231	0.0291737643190371	7.05107831824623	-1.74123122260555	0.0831794273743997	0.10398123359647	-5.94443241708075
PLIN2	0.327587533941179	-0.0435971892370763	0.698772257119434	5.55953861966834	1.7402797728586	0.0833467080436469	0.104178743335465	-5.94606661195969
C20orf27	0.193379657516806	-0.025958413831055	0.412717728864666	4.56079866624623	1.73851549497054	0.08365762390504	0.104555725076552	-5.94909461434887
RNF160	-0.301695621620451	-0.643906837506339	0.0405155942654372	5.64430507447236	-1.73842743661598	0.0836731670474041	0.104563505635409	-5.94924566944777
ATP7A	-0.233258588514006	-0.497986572696618	0.0314693956686066	4.20912337266834	-1.73747910356943	0.0838407062592492	0.104761207620676	-5.95087196734027
CD226	0.191252831535012	-0.0258524385761449	0.40835810164617	2.81254407060804	1.73707794907289	0.0839116593547772	0.104838192081865	-5.95155964871942
SMPD2	0.114616249445377	-0.0155544089231032	0.244786907813857	2.8358151529799	1.73626052378602	0.0840563907769775	0.105007326872898	-5.95296044786205
MAPK7	-0.109314220645659	-0.23348810016451	0.0148596588731926	2.70691313164824	-1.73591402680209	0.0841178021354714	0.105072348126031	-5.95355403712239
C20orf134	0.123092770330532	-0.0167555656576342	0.262941106318697	2.51827483561809	1.73562957661774	0.0841682439782616	0.105123654304291	-5.95404124715148
PHF23	0.157501699768909	-0.0216283085368182	0.336631708074637	5.92701381284925	1.73379880178317	0.0844934876919559	0.10551813030037	-5.95717516859546
SNAP23	-0.198134425756304	-0.423489663328421	0.0272208118158125	8.75303326059799	-1.73370053751127	0.0845109736231135	0.105528223656235	-5.95734328668634
SDCCAG8	-0.163838881113446	-0.350287267653228	0.0226095054263351	3.30563953526131	-1.73276690033213	0.0846772597012816	0.105724099729393	-5.95894016388884
TBK1	0.270973762096633	-0.0374573103005664	0.579404834493833	6.29436632488945	1.73241093562457	0.0847407292129475	0.105791574505251	-5.95954878010664
SOD3	0.0994857904677864	-0.0137647243366601	0.212736305272233	3.21946956407538	1.73221848814195	0.0847750592858269	0.105822660211963	-5.95987776966401
SBF2	0.270627567889353	-0.0375275276252448	0.578782663403952	4.88524111536181	1.73174714606655	0.0848591883234861	0.10591589493562	-5.96068338057489
JPH2	0.127029509963585	-0.0177559536702842	0.271814973597454	2.82301820649749	1.73006117871527	0.0851606708113696	0.106280365641147	-5.96356326953591
CXorf21	-0.266383792883754	-0.570143957723591	0.0373763719560836	6.17339361201005	-1.72925395612692	0.0853053259014824	0.106449056740402	-5.96494116494052
PPP2R2D	-0.136282700857145	-0.291769233809992	0.0192038320957011	4.70927626244221	-1.72834226974255	0.0854689416153264	0.106641367890504	-5.9664966252659
FBXL15	-0.170837052915966	-0.365764779633882	0.024090673801951	4.56356937365829	-1.72818508356297	0.0854971768332233	0.106664738012499	-5.96676472569784
KDELR2	-0.18926291083193	-0.405234093123213	0.0267082714593531	6.36982183047739	-1.72803091894211	0.0855248766695272	0.10668743508064	-5.96702764950183
GOLPH3	-0.227876219217084	-0.487956393594099	0.0322039551599311	6.84472874590452	-1.72772078134108	0.085580623403126	0.106745110128918	-5.96755651226
TBC1D2	0.231338714815123	-0.0327844212378732	0.495461850868119	6.67522073105528	1.72712461101335	0.0856878671680159	0.106866997706099	-5.96857287413131
ZNF428	-0.201930228100843	-0.432569109803867	0.0287086536021808	3.90031439156784	-1.72643650974884	0.0858117841995918	0.107009650215337	-5.96974553828673
CD101	-0.119221932438376	-0.255440708160738	0.0169968432839859	2.81097562167337	-1.7258418008879	0.0859190001209633	0.107131446595272	-5.97075867745953
NLN	-0.130287369333334	-0.279377691558004	0.0188029528913361	2.8291958890804	-1.7231959342572	0.086397327594596	0.107707060583948	-5.97526203866996
NAV1	0.108807851733893	-0.0157040490299519	0.233319752497739	2.54067611143216	1.72318209058427	0.0863998359808147	0.107707060583948	-5.97528558346798
KCTD17	0.116834003151261	-0.016867126465291	0.250535132767814	4.01451340958794	1.72312181342957	0.0864107585118042	0.107708711764908	-5.97538809844441
EGR3	0.121510508344538	-0.0177719372157958	0.260792953904872	2.56601456551759	1.72028044876291	0.0869269045123783	0.108340040252989	-5.98021653415237
CCDC82	0.238259178044818	-0.0349018751187986	0.511420231208434	2.94639100535176	1.71993747863707	0.0869893757437445	0.1084008186384	-5.9807988327229
ZNF688	-0.158651539408964	-0.340546727198218	0.0232436483802895	4.33979212125628	-1.71990666841065	0.0869949895435247	0.1084008186384	-5.98085113715748
GPR108	0.176241064585432	-0.0260142060573492	0.378496335228214	5.71498647030653	1.71826070803821	0.0872953215031278	0.108762973010781	-5.98364405029955
MACF1	-0.267686949457986	-0.575024217679493	0.0396503187635202	7.06540013678392	-1.71748823693729	0.087436561640997	0.108926853323187	-5.98495390649596
SNCA	0.53245338112605	-0.0790386583217676	1.14394542057387	9.81653370237688	1.71700903702122	0.087524272821985	0.109024019270542	-5.98576618409727
SOX13	0.111101981672269	-0.0166405438225162	0.238844507167055	2.55030496302513	1.71501572617623	0.0878898896770464	0.109457171200407	-5.98914262470111
SNAPIN	-0.18782460484734	-0.403782166456636	0.0281329567619551	6.86117552603518	-1.71500688576224	0.0878915139624727	0.109457171200407	-5.98915759086956
ERGIC1	-0.302214153288512	-0.649719562615819	0.0452912560387952	6.77129115597487	-1.71488511011758	0.0879138907820036	0.109472889742082	-5.98936374042626
PTPN1	0.176232383672265	-0.0264589605392551	0.378923727883786	7.85340539209548	1.71447956063433	0.0879884456940184	0.10955357123913	-5.99005017790098
