logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC100287808	0.141676217775261	2.3337030231407	3.09731190422409	0.00223318879057376	0.00374881744320401	-2.90456585403132
EID1	-0.246289049337399	6.88798980175879	-3.09714657923145	0.00223437698909922	0.00375025105768344	-2.90505566827232
WASH3P	0.184565841384437	2.88003558652261	3.09662718944688	0.00223811366608425	0.00375596105290824	-2.90659432837555
MCHR1	0.146578153503484	2.74618745559296	3.0964258066624	0.00223956403770024	0.00375783307880862	-2.90719084935452
PLEKHM2	-0.189772803626017	6.48934538134171	-3.09565909880494	0.00224509386021659	0.00376654855723584	-2.90946161137915
ZNF524	0.197219904045876	3.4450689570201	3.09542321677659	0.00224679767529512	0.00376884357431418	-2.91016012146438
HES1	0.150525235588269	2.46625010278894	3.09515337129806	0.0022487482777857	0.0037715518118833	-2.91095914715838
USP31	-0.221977551281068	2.90437701941206	-3.09483151650396	0.00225107687852433	0.00377489311578004	-2.91191209223658
MTCH2	-0.280533266522066	5.61302975126131	-3.09472641389663	0.0022518377717631	0.00377560488192521	-2.91222325968969
HIST1H1T	0.198625256634147	2.59928562069347	3.09404878411523	0.00225674919383681	0.00378327449256599	-2.91422922428493
SYTL1	-0.285654054314748	6.1036022488995	-3.09389262973876	0.00225788239284059	0.00378460884428038	-2.91469142624278
KIFC1	0.211596732152729	2.30409336263819	3.09167925639375	0.00227400124182941	0.00381105763676966	-2.9212405195047
RNF6	-0.410367094219513	6.04289816045226	-3.09128463867015	0.00227688616935471	0.00381532277027005	-2.92240769640099
VPS37B	0.271677501403599	6.81929416561307	3.0904861064125	0.0022827343270583	0.00382440196828002	-2.92476913360575
DHFR	0.463063183838559	4.64327229715075	3.09045178560723	0.00228298599051041	0.00382440196828002	-2.92487061542287
GSTZ1	0.180893763050523	3.05860350295477	3.08985101839652	0.00228739537282458	0.00383121654833395	-2.92664683411362
UQCRHL	0.157446511391986	2.41294199721608	3.0883703648032	0.00229829633400402	0.00384890038206135	-2.93102317096138
PHOSPHO1	-0.543644534646342	5.91609810640704	-3.08690519872989	0.00230913044556135	0.00386646700389278	-2.93535185509709
DYNLRB1	0.208706681150984	7.98212851684422	3.08675771636767	0.00231022360458573	0.00386772031786678	-2.93578747331795
SLC27A1	-0.236801190149247	3.88451587646734	-3.08638777074893	0.00231296779268195	0.00387173695845418	-2.93688009736811
HBP1	-0.197018204704412	8.55722645577889	-3.08471316591177	0.00232542736487894	0.00389201280964526	-2.94182450702693
CEP350	-0.265726260937284	6.79241565754271	-3.08458357200655	0.00232639416020313	0.0038930502931404	-2.94220704209224
DNTTIP2	0.343498723677701	3.82305975762312	3.08134005488947	0.00235071254649794	0.00393315881866704	-2.95177649135735
CARD10	0.14571724893554	2.47940193737186	3.08124571060977	0.00235142339331568	0.00393376167557969	-2.95205470122357
TLN1	0.350539425896635	6.79736095440704	3.07873436310557	0.00237041845270216	0.00396457311284109	-2.95945751397089
WBSCR26	0.194541895977351	2.36940904854271	3.07871734716513	0.00237054763742325	0.00396457311284109	-2.95950765390846
RNF2	0.250467360671896	3.45218273725126	3.07784858634798	0.0023771518906373	0.00397502585557022	-2.96206724883397
UBE2T	0.271657371058653	2.93033680028643	3.07701367536232	0.00238351480800778	0.00398507198680919	-2.96452649433119
XRN2	0.313548317793844	7.83883270760302	3.07654590928908	0.00238708654956637	0.00399023675147959	-2.96590404260317
C2orf47	0.243233946247965	4.74268400365829	3.07651600547584	0.00238731505519818	0.00399023675147959	-2.96599210139722
ALG13	0.306573638185831	4.24949044480402	3.07610887164395	0.00239042811684921	0.00399484502267787	-2.96719092503956
LOC401934	0.155729084886759	2.37537037719598	3.07600502139036	0.00239122278465406	0.00399557803594221	-2.96749669362382
TMX4	-0.443953718677122	8.34713233007538	-3.07587230608677	0.00239223868403886	0.00399668043952421	-2.96788743654336
ATF1	-0.247944856938448	3.58065972843216	-3.07542313954729	0.002395679885262	0.00400183383036769	-2.96920976744025
PCTP	0.319514836977352	6.8794503688191	3.07392220137937	0.0024072121721855	0.0040204993297017	-2.97362720380969
TGFB1I1	0.270837493915216	2.99129503749246	3.07345340750166	0.00241082457495622	0.00402593353871409	-2.9750065169611
HLA-E	-0.189344005371661	11.4616213505729	-3.0733238115466	0.00241182408907216	0.00402700341133281	-2.97538778810394
LASS4	0.313058785970962	3.10145525667839	3.07233203096901	0.00241948589928906	0.00403919529333857	-2.97830512113585
CDC123	0.378579238203832	6.94814261948241	3.07212520050563	0.00242108655402453	0.00404126629618671	-2.97891340718364
PIWIL4	0.331888093791521	2.67346590367839	3.0718488048417	0.00242322709611787	0.00404423772644776	-2.97972622554088
C8orf41	-0.308810112265968	4.37820556014573	-3.07149569784031	0.00242596426683801	0.00404820386653622	-2.98076453814039
LYN	0.199118009121946	11.0792713783015	3.07131991762289	0.00242732792055799	0.00404987718175762	-2.98128138011447
TANC2	0.232559949585945	3.03647390415578	3.0712408844889	0.00242794126779163	0.00405029833613166	-2.98151375040092
PTPRH	0.141045369172474	2.55003983718593	3.07103743285961	0.002429520838951	0.00405233098316113	-2.98211190630108
SLC30A7	-0.279901830435543	6.09790392603518	-3.07048324598258	0.00243382827865465	0.00405891231134826	-2.9837410549658
GPHA2	0.142933143802558	2.82916977359799	3.06960127813081	0.00244069793192495	0.00406976407014291	-2.98633323299595
ARL6IP6	0.417654057247966	7.44605217589447	3.06951053817551	0.00244140571937954	0.0040703394715313	-2.98659988695045
NFIC	-0.344682645458187	4.60282814380402	-3.06920704164876	0.00244377442039753	0.00407368338468524	-2.98749170820136
SSH2	0.271902879243315	8.60620551971859	3.06760126538734	0.00245634233267158	0.00409402549491169	-2.99220892894955
PIM1	0.289320105332171	8.9056735379799	3.06735084097473	0.00245830768932199	0.00409669273679408	-2.99294438763559
TACO1	-0.187763720709059	4.01242236061809	-3.06661739077697	0.00246407222613352	0.0041056894612725	-2.9950981057597
PTPN1	0.244160623553422	7.85340539209548	3.0661976271212	0.00246737695417425	0.00411058553737283	-2.99633049743746
PYCRL	0.160976834569107	2.73193067951256	3.06606891867819	0.00246839107209085	0.00411166462980608	-2.99670834411905
PPP1R14A	0.23646282136121	2.57900105803015	3.06527706738826	0.00247463867522568	0.0041214596636068	-2.99903264778767
KANK2	0.603703619058651	3.64806420676884	3.06414527049964	0.0024835937141262	0.00413576029973649	-3.00235383768558
GAS8	0.132055185591755	2.66093797870352	3.06401858154819	0.0024845979632084	0.00413681874527072	-3.00272552932247
PFN3	0.170452023770037	2.58021510525126	3.06385944376458	0.00248585996092309	0.00413830596075937	-3.00319240249153
C1QC	0.305194796243902	2.39287550930151	3.06356135536206	0.00248822545775324	0.00414162949968954	-3.00406686500208
RPL9	0.493681463616147	9.1841556871809	3.0634723861017	0.00248893188013018	0.00414194916530202	-3.00432784734477
MPHOSPH6	-0.294800878665507	3.02907860161307	-3.0634442033756	0.00248915569156985	0.00414194916530202	-3.00441051708762
MAMSTR	0.1438113697259	2.57501452776382	3.06312561265995	0.00249168705123687	0.00414554664032323	-3.00534500637771
CCDC117	-0.309865953724159	3.453384141	-3.06281036648198	0.00249419417227606	0.00414910272773227	-3.00626959840404
A4GALT	0.16439218057143	2.8242114729196	3.06164588145929	0.00250347537538303	0.00416392480547627	-3.00968418962455
ARHGAP1	-0.219325442987804	6.67263727138694	-3.05955466654059	0.00252022277191083	0.00419115885393944	-3.01581324099874
WDR45	0.304570036794425	8.5075062970804	3.05840105431125	0.0025295055498191	0.00420597292636983	-3.01919268144999
CLC	-0.828666164057488	8.30011798601508	-3.05819188234136	0.00253119206574872	0.00420815368323438	-3.01980531439145
DNAJC19	-0.184225212424507	2.85750145922111	-3.05812498802802	0.00253173164119527	0.00420842726670023	-3.0200012296274
ARFRP1	-0.147358664865274	4.69099630054271	-3.05690348783418	0.00254160302702528	0.00422421048123189	-3.02357798505473
EMP3	-0.249122936501164	6.8286811338593	-3.0551015647206	0.00255622978295241	0.00424789140001361	-3.02885193965368
DPCD	0.549182906958189	3.50599930776382	3.05458330119912	0.0025604510237322	0.00425427619015735	-3.03036829369288
CPA4	0.148889825013358	2.44107144042211	3.05210199310113	0.00258075033042378	0.00428736938682688	-3.0376249479157
CDKN1A	0.358874928901861	6.62873416180402	3.05201357938632	0.00258147636127927	0.00428794075285316	-3.03788341717052
SLC15A4	-0.467062184534266	7.82104207794975	-3.05049051545791	0.00259401295004515	0.00430812687959252	-3.04233488190232
ABCC4	0.341121245850753	3.34560923156784	3.04875187631	0.00260839251252328	0.00433136738318086	-3.04741393499342
RNF182	0.793274217380954	2.91294328517085	3.04863727084787	0.00260934294128983	0.00433230455498661	-3.04774863705149
ARL2	-0.288730544436121	3.20577235175377	-3.04717519053777	0.00262149607063118	0.00435183859535844	-3.05201759589777
FLJ42393	-0.236892493857144	2.75981957319095	-3.04693063585751	0.00262353394434078	0.00435457741804352	-3.0527314606273
HBE1	0.328591745213707	3.2743915421407	3.04583892037799	0.00263264901444708	0.00436906052057455	-3.0559175843619
LRRN4CL	0.191030614628922	2.84903090688945	3.04431053383468	0.00264545898983744	0.00438967038059379	-3.06037636556728
NELF	-0.142025829293263	2.99805597301508	-3.04163219725386	0.00266804563951707	0.00442649440666182	-3.06818499187418
MAGT1	-0.359097527645182	6.24001196509045	-3.04134106682952	0.00267051143817731	0.00442993043004076	-3.06903339822627
APOBEC1	0.147123167446574	2.67859601933668	3.04113081535278	0.00267229351797995	0.00443223143050117	-3.0696460627674
UBN1	-0.378171075212545	6.81514278728643	-3.04078876347004	0.00267519507056573	0.00443638821957863	-3.07064270602096
EXOSC1	-0.285390737976191	6.46763347483417	-3.04069133469746	0.0026760220685361	0.00443710396765841	-3.07092656744202
HMP19	0.169941575672473	3.03966252047236	3.03969315171151	0.00268450844686388	0.00445051762309152	-3.07383432358779
LIMD2	-0.296879832898377	4.78896925171859	-3.03952290779315	0.00268595830206733	0.00445226352522889	-3.07433016563027
LAPTM4B	0.511788036891987	4.20834506033166	3.03907597240415	0.00268976798744947	0.00445792000519243	-3.07563176189219
PEX26	-0.151128609288037	2.51432674856281	-3.03866785787279	0.00269325110796033	0.00446303365822959	-3.07682014895587
UBXN10	0.144418163416376	2.66981488740201	3.0383065898717	0.00269633787349292	0.00446748909144212	-3.0778720024002
P2RX4	0.233118413563297	3.76635414809045	3.03623232041041	0.00271412408300893	0.00449629472387455	-3.08390915566265
SPTA1	0.351745317873984	2.64002586520603	3.03617840534194	0.00271458782461293	0.00449639919820019	-3.0840660251401
XAF1	-0.881702203421603	6.81524253545226	-3.03599808799517	0.00271613932460449	0.00449830512112037	-3.08459065200202
NUDT19	-0.402110772998837	4.73345383491457	-3.03202332065577	0.00275054730488289	0.00455461736098507	-3.09614787949899
ORAI3	-0.244856033069687	6.07270019286935	-3.03094547925562	0.00275994664660061	0.00456950741636943	-3.09927948403385
CHCHD6	-0.16245043408885	2.68915935337186	-3.03006358095976	0.00276765923997506	0.00458160082475293	-3.10184103209796
STOX2	0.198538066800233	2.32271004898995	3.02897519080154	0.00277720503935944	0.00459672491912856	-3.10500141589334
SLC25A29	-0.252082886932054	3.42226107247739	-3.0283725813626	0.00278250328816773	0.00460481520422037	-3.10675078148889
MAST4	0.263640275290363	3.17416247835176	3.0282585140622	0.00278350723437713	0.00460579743205251	-3.10708188130704
GATA1	0.34101113908072	5.39978781982915	3.02774238272058	0.00278805405443021	0.00461264080772754	-3.10857989846867
NASP	-0.33051632058885	5.61488891528141	-3.02691486998069	0.00279535822986264	0.0046240433454479	-3.1109811814284
ARHGEF17	0.179273314833916	3.02291613958794	3.02657025145277	0.00279840525098472	0.00462840143353729	-3.1119810215716
SHARPIN	0.387736561404181	5.21795643202513	3.02613306816356	0.00280227510142788	0.00463411894904563	-3.11324926998887
EBP	-0.336663774765969	4.39996051169849	-3.02314354918134	0.00282886990077648	0.00467740946316689	-3.12191724616222
SLC2A1	0.469806661495937	5.93866706674372	3.02127365071245	0.0028456223742619	0.00470441577548129	-3.12733495888899
ETV6	0.338792518426249	6.12945123167337	3.02090818917652	0.00284890719647471	0.00470915253481208	-3.12839346418054
NFIA	0.249991579755515	3.09553828327638	3.02011076040669	0.00285608671560008	0.00472032476030398	-3.13070269302156
FOXO4	0.371018225407665	6.78382097946734	3.01791710327473	0.0028759228956597	0.00475240859005936	-3.13705230994573
MSI2	0.392862532972706	3.50490204192462	3.01652650539136	0.00288856293658158	0.00477259323826832	-3.14107526303507
RRP7A	-0.193312845204411	3.31101657898995	-3.01608115009096	0.00289262184682745	0.00477859596129806	-3.14236330318847
GNG8	0.218457544343206	2.98086421888442	3.015788136423	0.00289529519524469	0.00478230831337002	-3.14321065181488
FTH1	0.277871190585946	8.22148055164824	3.01472602376934	0.00290500457446071	0.00479763963717412	-3.14628148168068
USP42	-0.212551999764228	3.51260368724623	-3.01343593091894	0.00291683831989534	0.00481647434165178	-3.15001013036372
JOSD2	0.163264928297909	3.28086678711558	3.01322613492203	0.00291876691860785	0.00481894988386307	-3.15061634864495
PHTF2	-0.427330062580138	3.66966517288945	-3.01301220628086	0.00292073471496313	0.00482148940443017	-3.15123446877232
CLDN9	0.142167527510451	2.3657619599196	3.01169273481168	0.0029328987004909	0.00484085736386364	-3.15504603128292
CCDC28A	-0.217681532365853	7.63555451043216	-3.01109481822363	0.00293842611383233	0.004849267330798	-3.15677273341196
HIST3H2A	0.240958887036586	2.64389665930653	3.01030777462683	0.0029457165044595	0.00486058382782598	-3.15904513147756
NUS1	-0.539210160082465	4.61776261077889	-3.01020351330228	0.00294668352427242	0.00486146464413189	-3.15934612015088
LOC402644	0.142047142318814	2.13051542174874	3.00956629910182	0.00295260000715245	0.00487050966930248	-3.16118546649903
SSR4	-0.258201916575494	8.56009510070854	-3.00888855097777	0.00295890482805282	0.00488019253092427	-3.16314142551467
SLC35D2	-0.246988703042392	3.42904360150754	-3.00698509983827	0.0029766781254594	0.00490878499983914	-3.1686325718632
CHCHD5	0.172832866083045	3.03288330513568	3.00642977911249	0.00298188184197578	0.00491664384817105	-3.17023398364616
FOLR1	0.14417472574216	3.1743392541005	3.00538157145293	0.00299172702434634	0.00493215229428744	-3.17325602689053
NAA10	-0.215526926830434	5.81408807966332	-3.0038137329925	0.00300650856076942	0.00495579304773126	-3.17777439902572
OMA1	-0.404980252216609	5.63018381488945	-3.00171936447966	0.00302635893355056	0.00498778087124458	-3.18380682390807
GPR6	0.222269812813007	2.83353349482915	3.00001191297204	0.00304263116096391	0.0050138629791978	-3.18872196442035
RNF175	0.190811345466898	2.464129372	2.99874949607084	0.00305471380607592	0.00503303455172281	-3.19235436678401
PDE1C	0.119747124430312	2.42758356772362	2.998350478771	0.00305854197731537	0.00503860218282929	-3.19350218456272
DNAJB13	0.193167652183506	3.13087278770854	2.9979618343666	0.00306227486817279	0.00504401123890137	-3.19462002936875
GPR12	0.141327716966898	2.80008728215578	2.99769788473171	0.00306481246454665	0.00504730635158041	-3.1953791433049
THAP6	-0.276400777536005	3.17439369278894	-2.99766020163643	0.00306517490518807	0.00504730635158041	-3.19548751416006
ZNF780A	0.27169972800987	2.98626197525628	2.99749912248395	0.0030667246282678	0.0050491173383834	-3.19595073928798
CARD14	0.137578546006389	2.42148524374874	2.99719334126083	0.00306966849307614	0.00505322280024944	-3.1968300303925
HES6	0.675169303240419	3.42465533458291	2.99605612545787	0.00308063967309854	0.00507053951474212	-3.20009943900057
FRMD1	0.139765222200348	2.57970444853769	2.99363928637873	0.00310407562601934	0.00510836437530268	-3.2070439008461
KIAA0240	-0.196867491893149	6.18734571884925	-2.99316466599907	0.00310869718865492	0.005115219919514	-3.20840705687658
RD3	0.138626867703832	2.42657487002513	2.99249508448139	0.00311522791246115	0.00512521443096893	-3.21032982433673
AURKA	0.309223155661442	3.32909043801005	2.99195678845131	0.00312048728651461	0.00513311467740647	-3.21187530779706
CENPA	0.264161063711962	2.3470161799196	2.99174356684798	0.00312257280362726	0.00513579246699473	-3.21248741082769
MFSD2B	0.212004568952961	3.05930354009045	2.99098625688574	0.00312999039324761	0.00514723801187349	-3.21466112578332
STYXL1	0.289225734155053	6.15781554939196	2.98897302570362	0.00314978806544188	0.0051790361421815	-3.22043727838366
SLC35B4	-0.235029527001743	3.39901720469849	-2.98612058542104	0.00317803527926108	0.005224716071472	-3.2286151132465
